state,canonical_school,canonical_key,alias_variants,n_alias_variants,dat_tf_men_team_ids,dat_tf_women_team_ids,dat_xc_men_team_ids,dat_xc_women_team_ids,n_dat_team_records,all_dat_team_ids,duplicate_team_records,sports_present,dat_leagues,source_league_urls,athletic_net_team_id,athletic_net_team_id_source,source,observed_on,verification
IA,Hartley-Melvin-Sanborn,hartley melvin sanborn,Hartley-Melvin-Sanborn (x4),1,25707,25708,24865,24866,4,track:men:25707;track:women:25708;xc:men:24865;xc:women:24866,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Highland,highland,Highland (x4),1,41883,41884,24819,24820,4,track:men:41883;track:women:41884;xc:men:24819;xc:women:24820,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Hinton,hinton,Hinton (x4),1,42030,42031,25011,25012,4,track:men:42030;track:women:42031;xc:men:25011;xc:women:25012,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,HLV,hlv,HLV (x4),1,41948,41949,24897,24898,4,track:men:41948;track:women:41949;xc:men:24897;xc:women:24898,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Holy Trinity,holy trinity,Holy Trinity (x4),1,41898,29926,24837,24838,4,track:men:41898;track:women:29926;xc:men:24837;xc:women:24838,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Hubbard-Radcliffe,hubbard radcliffe,Hubbard-Radcliffe (x4),1,41805,41806,24729,24730,4,track:men:41805;track:women:41806;xc:men:24729;xc:women:24730,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Hudson,hudson,Hudson (x4),1,41785,41786,24709,24710,4,track:men:41785;track:women:41786;xc:men:24709;xc:women:24710,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Humboldt,humboldt,Humboldt (x4),1,10522,10523,24677,24678,4,track:men:10522;track:women:10523;xc:men:24677;xc:women:24678,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,IKM,ikm,IKM (x4),1,41510,41511,24358,24359,4,track:men:41510;track:women:41511;xc:men:24358;xc:women:24359,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Independence,independence,Independence (x4),1,42022,42023,25001,25002,4,track:men:42022;track:women:42023;xc:men:25001;xc:women:25002,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Indianola,indianola,Indianola (x4),1,41524,41525,24372,24373,4,track:men:41524;track:women:41525;xc:men:24372;xc:women:24373,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Interstate 35,interstate 35,Interstate 35 (x4),1,41833,41834,24769,24770,4,track:men:41833;track:women:41834;xc:men:24769;xc:women:24770,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa Christian Academy,iowa christian academy,Iowa Christian Academy (x4),1,41875,41876,24811,24812,4,track:men:41875;track:women:41876;xc:men:24811;xc:women:24812,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa City City High,iowa city city high,Iowa City City High (x4),1,13790,13440,24637,24638,4,track:men:13790;track:women:13440;xc:men:24637;xc:women:24638,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa City-Liberty High,iowa city liberty high,Iowa City-Liberty High (x2),1,97607,97608,,,2,track:men:97607;track:women:97608,no,track,Iowa,https://www.directathletics.com/leagues/track/101.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa City West,iowa city west,Iowa City West (x4),1,14054,14055,10927,10928,4,track:men:14054;track:women:14055;xc:men:10927;xc:women:10928,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa Falls-Alden,iowa falls alden,Iowa Falls-Alden (x4),1,41757,41758,24679,24680,4,track:men:41757;track:women:41758;xc:men:24679;xc:women:24680,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa Falls-Alden JV,iowa falls alden jv,Iowa Falls-Alden JV,1,57131,,,,1,track:men:57131,no,track,Iowa,https://www.directathletics.com/leagues/track/101.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa School for Deaf,iowa for deaf,Iowa School for Deaf (x4),1,41649,41650,24525,24526,4,track:men:41649;track:women:41650;xc:men:24525;xc:women:24526,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa Mennonite School,iowa mennonite,Iowa Mennonite School (x4),1,29534,29535,24821,24822,4,track:men:29534;track:women:29535;xc:men:24821;xc:women:24822,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Iowa Valley,iowa valley,Iowa Valley (x4),1,41950,41951,24899,24900,4,track:men:41950;track:women:41951;xc:men:24899;xc:women:24900,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Janesville,janesville,Janesville (x4),1,41669,41670,24545,24546,4,track:men:41669;track:women:41670;xc:men:24545;xc:women:24546,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Jefferson-Scranton,jefferson scranton,Jefferson-Scranton (x4),1,41857,41858,24793,24794,4,track:men:41857;track:women:41858;xc:men:24793;xc:women:24794,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Jesup,jesup,Jesup (x4),1,41787,41788,24711,24712,4,track:men:41787;track:women:41788;xc:men:24711;xc:women:24712,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Johnston,johnston,Johnston (x4),1,41526,41527,24374,24375,4,track:men:41526;track:women:41527;xc:men:24374;xc:women:24375,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Kee,kee,Kee (x4),1,41995,41996,24967,24968,4,track:men:41995;track:women:41996;xc:men:24967;xc:women:24968,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Keokuk,keokuk,Keokuk (x2),1,41964,41965,,,2,track:men:41964;track:women:41965,no,track,Iowa,https://www.directathletics.com/leagues/track/101.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Keota,keota,Keota (x4),1,41952,41953,24901,24902,4,track:men:41952;track:women:41953;xc:men:24901;xc:women:24902,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Kingsley-Pierson,kingsley pierson,Kingsley-Pierson (x4),1,41713,41714,24593,24594,4,track:men:41713;track:women:41714;xc:men:24593;xc:women:24594,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Knoxville,knoxville,Knoxville (x4),1,41700,41701,24577,24578,4,track:men:41700;track:women:41701;xc:men:24577;xc:women:24578,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Kuemper Catholic,kuemper catholic,Kuemper Catholic (x4),1,5403,5404,4261,4262,4,track:men:5403;track:women:5404;xc:men:4261;xc:women:4262,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lake Mills,lake mills,Lake Mills (x4),1,41769,41770,24691,24692,4,track:men:41769;track:women:41770;xc:men:24691;xc:women:24692,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lamoni,lamoni,Lamoni (x4),1,41484,41485,24332,24333,4,track:men:41484;track:women:41485;xc:men:24332;xc:women:24333,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Laurens-Marathon,laurens marathon,Laurens-Marathon (x4),1,10255,10256,24947,24948,4,track:men:10255;track:women:10256;xc:men:24947;xc:women:24948,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lawton-Bronson,lawton bronson,Lawton-Bronson (x4),1,41715,41716,24595,24596,4,track:men:41715;track:women:41716;xc:men:24595;xc:women:24596,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,LeMars,lemars,LeMars (x4),1,41684,41685,24561,24562,4,track:men:41684;track:women:41685;xc:men:24561;xc:women:24562,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lenox,lenox,Lenox (x4),1,41835,41836,24771,24772,4,track:men:41835;track:women:41836;xc:men:24771;xc:women:24772,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lewis Central,lewis central,Lewis Central (x4),1,5415,5416,4273,4274,4,track:men:5415;track:women:5416;xc:men:4273;xc:women:4274,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lineville-Clio,lineville clio,Lineville-Clio (x4),1,41486,41487,24334,24335,4,track:men:41486;track:women:41487;xc:men:24334;xc:women:24335,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Linn Mar,linn mar,Linn Mar (x4),1,33687,33625,24639,24640,4,track:men:33687;track:women:33625;xc:men:24639;xc:women:24640,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lisbon,lisbon,Lisbon (x4),1,41470,41471,24314,24315,4,track:men:41470;track:women:41471;xc:men:24314;xc:women:24315,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Logan-Magnolia,logan magnolia,Logan-Magnolia (x4),1,41512,41513,24360,24361,4,track:men:41512;track:women:41513;xc:men:24360;xc:women:24361,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lone Tree,lone tree,Lone Tree (x4),1,41885,41886,24823,24824,4,track:men:41885;track:women:41886;xc:men:24823;xc:women:24824,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Louisa-Muscatine,louisa muscatine,Louisa-Muscatine (x4),1,41887,41888,24825,24826,4,track:men:41887;track:women:41888;xc:men:24825;xc:women:24826,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Lynnville-Sully,lynnville sully,Lynnville-Sully (x4),1,41954,41955,24903,24904,4,track:men:41954;track:women:41955;xc:men:24903;xc:women:24904,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Madrid,madrid,Madrid (x4),1,41635,41636,24511,24512,4,track:men:41635;track:women:41636;xc:men:24511;xc:women:24512,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Maharishi,maharishi,Maharishi (x4),1,41910,41911,24851,24852,4,track:men:41910;track:women:41911;xc:men:24851;xc:women:24852,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Malvern,malvern,Malvern (x4),1,41591,41592,24455,24456,4,track:men:41591;track:women:41592;xc:men:24455;xc:women:24456,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Manning,manning,Manning (x4),1,41514,41515,24362,24363,4,track:men:41514;track:women:41515;xc:men:24362;xc:women:24363,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Manson-Northwest Webster,manson northwest webster,Manson-Northwest Webster (x4),1,10249,10250,24949,24950,4,track:men:10249;track:women:10250;xc:men:24949;xc:women:24950,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Maple Valley-Anthon-Oto,maple valley anthon oto,Maple Valley-Anthon-Oto (x4),1,41717,41718,24597,24598,4,track:men:41717;track:women:41718;xc:men:24597;xc:women:24598,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Maquoketa,maquoketa,Maquoketa (x4),1,42013,42014,24989,24990,4,track:men:42013;track:women:42014;xc:men:24989;xc:women:24990,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Maquoketa Valley,maquoketa valley,Maquoketa Valley (x4),1,41971,41972,24929,24930,4,track:men:41971;track:women:41972;xc:men:24929;xc:women:24930,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Marion,marion,Marion (x4),1,42015,42016,24991,24992,4,track:men:42015;track:women:42016;xc:men:24991;xc:women:24992,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Marquette Catholic,marquette catholic,Marquette Catholic (x4),1,41472,41473,24316,24317,4,track:men:41472;track:women:41473;xc:men:24316;xc:women:24317,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Marshalltown,marshalltown,Marshalltown (x4),1,41532,13614,24384,24385,4,track:men:41532;track:women:13614;xc:men:24384;xc:women:24385,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Martensdale-St. Marys,martensdale st marys,Martensdale-St. Marys (x4),1,41837,41838,24773,24774,4,track:men:41837;track:women:41838;xc:men:24773;xc:women:24774,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mason City,mason city,Mason City (x4),1,29707,29708,24386,24387,4,track:men:29707;track:women:29708;xc:men:24386;xc:women:24387,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mediapolis,mediapolis,Mediapolis (x4),1,41889,41890,24827,24828,4,track:men:41889;track:women:41890;xc:men:24827;xc:women:24828,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Melcher-Dallas,melcher dallas,Melcher-Dallas (x4),1,41488,41489,24336,24337,4,track:men:41488;track:women:41489;xc:men:24336;xc:women:24337,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,MFL/MarMac,mfl marmac,MFL/MarMac (x4),1,41997,41998,24969,24970,4,track:men:41997;track:women:41998;xc:men:24969;xc:women:24970,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mid-Prairie,mid prairie,Mid-Prairie (x4),1,29988,29989,24471,24472,4,track:men:29988;track:women:29989;xc:men:24471;xc:women:24472,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Midland,midland,Midland (x4),1,41474,41475,24318,24319,4,track:men:41474;track:women:41475;xc:men:24318;xc:women:24319,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Missouri Valley,missouri valley,Missouri Valley (x4),1,42060,42061,25053,25054,4,track:men:42060;track:women:42061;xc:men:25053;xc:women:25054,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,MMCRU,mmcru,MMCRU (x4),1,25709,25710,25013,25014,4,track:men:25709;track:women:25710;xc:men:25013;xc:women:25014,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,MOC-Floyd Valley,moc floyd valley,MOC-Floyd Valley (x4),1,41924,41925,24867,24868,4,track:men:41924;track:women:41925;xc:men:24867;xc:women:24868,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Montezuma,montezuma,Montezuma (x4),1,41956,41957,24905,24906,4,track:men:41956;track:women:41957;xc:men:24905;xc:women:24906,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Monticello,monticello,Monticello (x4),1,41973,41974,24931,24932,4,track:men:41973;track:women:41974;xc:men:24931;xc:women:24932,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Moravia,moravia,Moravia (x4),1,41490,41491,24338,24339,4,track:men:41490;track:women:41491;xc:men:24338;xc:women:24339,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mormon Trail,mormon trail,Mormon Trail (x4),1,41492,41493,24340,24341,4,track:men:41492;track:women:41493;xc:men:24340;xc:women:24341,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Morning Star Academy,morning star academy,Morning Star Academy (x4),1,41651,41652,24527,24528,4,track:men:41651;track:women:41652;xc:men:24527;xc:women:24528,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Moulton-Udell,moulton udell,Moulton-Udell (x4),1,41494,41495,24342,24343,4,track:men:41494;track:women:41495;xc:men:24342;xc:women:24343,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mount Ayr,mount ayr,Mount Ayr (x4),1,41839,41840,24775,24776,4,track:men:41839;track:women:41840;xc:men:24775;xc:women:24776,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mount Pleasant,mount pleasant,Mount Pleasant (x4),1,30653,30654,24919,24920,4,track:men:30653;track:women:30654;xc:men:24919;xc:women:24920,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mount Vernon,mount vernon,Mount Vernon (x4),1,41605,41606,24473,24474,4,track:men:41605;track:women:41606;xc:men:24473;xc:women:24474,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Mount Vernon-Lisbon HS,mount vernon lisbon,Mount Vernon-Lisbon HS (x2),1,14372,13786,,,2,track:men:14372;track:women:13786,no,track,Iowa,https://www.directathletics.com/leagues/track/101.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Murray,murray,Murray (x4),1,41496,41497,24344,24345,4,track:men:41496;track:women:41497;xc:men:24344;xc:women:24345,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Muscatine,muscatine,Muscatine (x4),1,13349,13350,12841,12840,4,track:men:13349;track:women:13350;xc:men:12841;xc:women:12840,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Nashua-Plainfield,nashua plainfield,Nashua-Plainfield (x4),1,41545,41546,24403,24404,4,track:men:41545;track:women:41546;xc:men:24403;xc:women:24404,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Nevada,nevada,Nevada (x4),1,41859,41860,24795,24796,4,track:men:41859;track:women:41860;xc:men:24795;xc:women:24796,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
