state,dat_league_name,dat_league_sport,dat_league_id,dat_team_id,dat_team_sport,team_gender,dat_team_name_raw,level_guess,dat_league_url,source,observed_on,verification
IN,Indiana,track,123,41330,track,men,Shenandoah,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41331,track,women,Shenandoah,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16900,track,men,Sheridan,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16901,track,women,Sheridan,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41332,track,men,Shoals,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41333,track,women,Shoals,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41334,track,men,Signature,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41335,track,women,Signature,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41336,track,men,Silver Creek,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41337,track,women,Silver Creek,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,90261,track,men,Smith Academy,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41338,track,men,South Adams,middle_school,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41339,track,women,South Adams,middle_school,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41340,track,men,South Bend Adams,middle_school,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41341,track,women,South Bend Adams,middle_school,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29363,track,men,South Bend Clay,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28730,track,women,South Bend Clay,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41342,track,men,South Bend Riley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41343,track,women,South Bend Riley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29217,track,men,South Bend St. Joseph,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29218,track,women,South Bend St. Joseph,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41344,track,men,South Bend Washington,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41345,track,women,South Bend Washington,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41346,track,men,South Central (Elizabeth),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41347,track,women,South Central (Elizabeth),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41348,track,men,South Central (Union Mills),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41349,track,women,South Central (Union Mills),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41350,track,men,South Dearborn,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,19515,track,women,South Dearborn,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41351,track,men,South Decatur,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41352,track,women,South Decatur,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41353,track,men,South Knox,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41354,track,women,South Knox,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29598,track,men,South Newton,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29570,track,women,South Newton,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29964,track,men,South Putnam,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,30109,track,women,South Putnam,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41355,track,men,South Ripley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41356,track,women,South Ripley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41357,track,men,South Spencer,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41358,track,women,South Spencer,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41359,track,men,South Vermillion,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41360,track,women,South Vermillion,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41361,track,men,Southern Wells,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41362,track,women,Southern Wells,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41363,track,men,Southmont,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41364,track,women,Southmont,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,32165,track,men,Southport,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,32166,track,women,Southport,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41365,track,men,Southridge,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41366,track,women,Southridge,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41367,track,men,Southwestern (Hanover),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41368,track,women,Southwestern (Hanover),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28612,track,men,Southwestern (Shelbyville),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28611,track,women,Southwestern (Shelbyville),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28665,track,men,Southwood,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28683,track,women,Southwood,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,21900,track,men,Speedway,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,21901,track,women,Speedway,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41371,track,men,Springs Valley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41372,track,women,Springs Valley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,112974,track,men,St. Thomas More Academy,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,112975,track,women,St. Thomas More Academy,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,36783,track,men,Sullivan,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29150,track,women,Sullivan,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41373,track,men,Switzerland County,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41374,track,women,Switzerland County,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29563,track,men,Taylor,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29223,track,women,Taylor,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41375,track,men,Tecumseh,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41376,track,women,Tecumseh,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16417,track,men,Tecumseh Middle,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16418,track,women,Tecumseh Middle,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41377,track,men,Tell City,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41378,track,women,Tell City,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41379,track,men,Terre Haute North Vigo,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41380,track,women,Terre Haute North Vigo,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41381,track,men,Terre Haute South Vigo,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41382,track,women,Terre Haute South Vigo,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,63139,track,men,Thea Bowman Academy,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,63140,track,women,Thea Bowman Academy,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41383,track,men,Tindley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41384,track,women,Tindley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,10616,track,men,Tippecanoe Valley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,10617,track,women,Tippecanoe Valley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16902,track,men,Tipton,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16903,track,women,Tipton,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,103004,track,men,Traders Point Christian,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,103005,track,women,Traders Point Christian,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41387,track,men,Tri,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41388,track,women,Tri,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41389,track,men,Tri-Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41390,track,women,Tri-Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28993,track,men,Tri-County,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28994,track,women,Tri-County,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41175,track,men,Tri-Township,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41176,track,women,Tri-Township,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41396,track,men,Tri-West Hendricks,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41397,track,women,Tri-West Hendricks,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,93339,track,men,Trinity (Greenlawn),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,93340,track,women,Trinity (Greenlawn),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41391,track,men,Trinity Lutheran,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41392,track,women,Trinity Lutheran,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41393,track,men,Triton,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41394,track,women,Triton,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41395,track,men,Triton Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29554,track,women,Triton Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41398,track,men,Turkey Run,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41399,track,women,Turkey Run,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16904,track,men,Twin Lakes,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16905,track,women,Twin Lakes,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41402,track,men,Union (Modoc),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41403,track,women,Union (Modoc),high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41404,track,men,Union City,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41405,track,women,Union City,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,30357,track,men,Union County,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,30358,track,women,Union County,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41406,track,men,University,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41407,track,women,University,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,25094,track,men,Valparaiso,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,24998,track,women,Valparaiso,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,103006,track,men,Victory College Prep,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,103007,track,women,Victory College Prep,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41408,track,men,Vincennes Lincoln,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41409,track,women,Vincennes Lincoln,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41410,track,men,Vincennes Rivet,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41411,track,women,Vincennes Rivet,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41412,track,men,Wabash,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41413,track,women,Wabash,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16938,track,men,Wainwright Middle School,middle_school,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16939,track,women,Wainwright Middle School,middle_school,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41414,track,men,Waldron,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41415,track,women,Waldron,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41416,track,men,Wapahani,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41417,track,women,Wapahani,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,28860,track,men,Warren Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29375,track,women,Warren Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41418,track,men,Warsaw Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41419,track,women,Warsaw Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41420,track,men,Washington,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41421,track,women,Washington,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41422,track,men,Washington Catholic,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41423,track,women,Washington Catholic,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41424,track,men,Washington Township,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41425,track,women,Washington Township,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41426,track,men,Wawasee,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41427,track,women,Wawasee,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,21152,track,men,Wes-Del,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,21153,track,women,Wes-Del,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41428,track,men,West Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41429,track,women,West Central,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16313,track,men,West Lafayette,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16314,track,women,West Lafayette,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41430,track,men,West Noble,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41431,track,women,West Noble,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41432,track,men,West Vigo,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41433,track,women,West Vigo,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41434,track,men,West Washington,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41435,track,women,West Washington,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29056,track,men,Western,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,29057,track,women,Western,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41436,track,men,Western Boone,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41437,track,women,Western Boone,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16714,track,men,Westfield,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,16715,track,women,Westfield,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41438,track,men,Westview,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41439,track,women,Westview,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41440,track,men,Westville,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41441,track,women,Westville,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41442,track,men,Wheeler,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41443,track,women,Wheeler,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,21825,track,men,White River Valley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,21826,track,women,White River Valley,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41444,track,men,Whiteland Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41445,track,women,Whiteland Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41446,track,men,Whites,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41447,track,women,Whites,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41448,track,men,Whiting,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41449,track,women,Whiting,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41450,track,men,Whitko,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41451,track,women,Whitko,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41452,track,men,Winamac Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41453,track,women,Winamac Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
IN,Indiana,track,123,41454,track,men,Winchester Community,high_school_or_unknown,https://www.directathletics.com/leagues/track/123.html,DAT state-league team list,2026-09-19,observed
