school_id,name,co2027,athletes_all
sch_6470c28331d87729,Monroe Area High School,26,95
sch_7a3309f73842c0dc,Rabun County,26,89
sch_ca6da54be47fbba0,Upson-Lee High School,26,83
sch_43384b0830b36fb9,Armuchee,26,79
sch_c36e0e3380eeb526,Clinch County HS,26,67
sch_498c7406d80aec2f,Beach,26,65
sch_010d55c41d19cbac,Southwest Macon,26,56
sch_362cc7af9622469e,Trinity Christian Sharpsburg,25,177
sch_372b4a746b65730d,Westfield School,25,147
sch_df6510dac3feaed6,Tattnall Square Academy,25,132
sch_971a3588aebf1fbc,St. Francis,25,97
sch_3e3e2e40b8e44ee0,Franklin County High School,25,90
sch_c1c1f90ef7b2d3a7,Washington-Wilkes High School,25,85
sch_1d9c64b2534c8208,Young Americans Christian School,25,80
sch_2f43ee0b8e834029,Terrell County HS,25,73
sch_de8e74229629c6b7,Westside Augusta,25,72
sch_880b0e55fca280b8,Dutchtown High School,25,69
sch_205abfc4fb5d9cb0,Hancock Central,25,38
sch_0b16d7cdc148a82a,ACE Charter,24,238
sch_4817ebdcf276bc5d,First Presbyterian Day School,24,156
sch_10b64ee07aee783b,Strong Rock Christian School,24,149
sch_0696550135aef7ae,Bulloch Academy,24,112
sch_97fc6f8a8e073a06,Jasper County HS,24,111
sch_876984e687e93221,Lincoln County HS,24,102
sch_346012ea8caa4a68,Fitzgerald,24,100
sch_cc38d64d15e72c6a,Washington County,24,93
sch_47d5b40929cddeea,Turner County HS,24,83
sch_35ea15e9d79e33a7,Carver Atlanta,24,81
sch_b6771c1aaeeace44,Swainsboro High School,24,81
sch_8081c6d4bde10464,Dade County HS,24,77
sch_6a8cf741ea8730d7,Jeff Davis,24,75
sch_3b5aba38378f50b3,Lanier County HS,23,116
sch_e00316d82a1bd2b3,Seminole County HS,23,98
sch_0d14dfe669268f5e,Pepperell High School,23,90
sch_10939303d7614b52,Gordon Lee High School,23,85
sch_7606bbbf16c994c2,Tattnall County High School,23,84
sch_ae4bdd399eaaf2b7,Loganville Christian Academy,23,77
sch_913d9623419a3127,Southland Academy,23,77
sch_712005d54260a40d,Bowdon,23,61
sch_77e61dc5940bb839,Jefferson County HS,23,57
sch_fbc916de37a27b74,Josey,23,57
sch_7d8b2283f9ab3a29,A.R. Johnson Health Science and Engineering Magnet School,23,49
sch_c5c96971ee14efe8,Warren County High School,23,47
sch_01f407b694ff43ca,Wilcox County,22,120
sch_deb7c1636cba840b,Woodville-Tompkins HS,22,83
sch_9e3ad72fed50d743,Cristo Rey Jesuit HS,22,68
sch_76e62a05515d0c36,Utopian Academy For the Arts,22,52
sch_c95f4cd59c557efe,Mount Bethel Christian,21,136
sch_559205d9c4ac70ea,Terrell Academy,21,104
sch_2ad03ec22de02610,George Walton Academy,21,80
sch_32f0e0ab3b6d11ec,Brooks County High School,21,77
sch_781aec27ce62801a,Gatewood Schools,21,59
sch_cd58e59627800a9b,Callaway High School,21,54
sch_4404928156c88a77,Laney,21,49
sch_bc534d8a8a8a5c69,Wilkinson County HS,21,45
sch_7d49a30d5ac805c8,The King's Academy,20,101
sch_63f58a7d56ed6ea4,Berrien County HS,20,95
sch_8d770beb52060dca,Jenkins Co. High School,20,82
sch_81478717fd0c23f4,Marion County HS,20,69
sch_ba6c743690fdb5cd,Pataula Charter Academy,20,67
sch_6c4f4c63dd8f6307,Islands High School,20,66
sch_138c895d8b4f3e58,First Presbyterian Christian Academy,20,64
sch_0440278ac6ed1c26,Early County,20,54
sch_f0dd8c9533dd89e5,Hardaway,20,54
sch_c3f9b7c849568c1f,Screven County,20,44
sch_82ea0629d70e4202,Deerfield-Windsor School,19,176
sch_6d7b7a37e8cb163c,St. Anne Pacelli Catholic School,19,133
sch_edcbee5715433ac2,Lanier Christian Academy,19,117
sch_4c383102817a9f46,St. Andrews School,19,111
sch_ee38b85805ddc248,Telfair County HS,19,106
sch_aa7104e6d52f37c7,Stewart County HS,19,87
sch_8c204fb5e3d1bf01,Edmund Burke Academy,19,85
sch_66292168004d9c90,John Milledge Academy,19,83
sch_d737789385210ef9,North Murray High School,19,68
sch_a59ac5a1a22c37ed,Greenville HS,19,66
sch_1bdc694d1b68f688,The Cottage School,19,51
sch_f64d8b58387ccdb9,Southwest Atlanta Christian,19,41
sch_be60c21a524cd9ac,Calvary Christian School,18,161
sch_6ec2f4805c61a6e2,Konos Academy,18,149
sch_51a3fadb43eb601c,Athens Christian,18,117
sch_2bce2b405050af6e,Ringgold High School,18,75
sch_844b92fb9886e6eb,B.E.S.T. Academy High School,18,61
