school_id,name,co2027,athletes_all
sch_0514f95efff8c6e3,Lighthouse Christian,26,221
sch_8344b47b845553fd,South Callaway High School,26,99
sch_dd2c1ce3fe51d1a6,Lutheran North High School,26,88
sch_a98bc5eae6e91888,Notre Dame de Sion High School,26,68
sch_e1a2c6a8d36555ab,Fatima High School,26,64
sch_be02a1f2eb2fcba1,Fredericktown High School,26,64
sch_b9da43a46eec5b0a,Aurora High School,26,52
sch_598b77923ca5fa8e,Kelly High School,25,189
sch_325efad05c2b2def,Chillicothe High School,25,123
sch_572fe55682d64e74,St. Louis Blue Knights,25,104
sch_9b505888e71b76ac,Mexico High School,25,94
sch_5a3e8b99f23f644e,Clinton High School,25,84
sch_49c028081061f039,East Buchanan High School,25,76
sch_2a35f46ed8c4cb4f,Westran High School,25,70
sch_caa3d6fb03e1b00b,Guadalupe Centers Charter School,25,57
sch_babecef98129f895,Centralia High School,24,98
sch_2543a9215bfb1a73,Ewing Marion Kauffman School,24,98
sch_c6735bb29eaee4e2,Summit Christian Academy High School,24,92
sch_813ff7dedfb4557e,Nevada High School,24,90
sch_fd84ad0c5ad2687e,Monroe City High School,24,89
sch_181042fc89e27c6b,Harrisonville High School,24,88
sch_0b0a75ebe7a4cb98,Perryville High School,24,87
sch_a5a09403524cab6d,Saxony Lutheran High School,24,87
sch_fd243af75784184d,Hallsville High School,24,74
sch_4d3c065e2ea927c0,Miller Career Academy,24,67
sch_558303365098dbbd,North Callaway High School,24,67
sch_28e9c0831f0c0d54,Normandy High School,24,55
sch_d175bac5cc50f362,Pembroke Hill School,23,164
sch_ff40045516be1525,Savannah High School,23,92
sch_c526aaed1972ace0,St. Joseph Christian High School,23,79
sch_7f753f578f236df3,Wright City High School,23,77
sch_087eb9cec62d7e96,Holden High School,23,68
sch_217e27953efdfbf5,Confluence Prep Academy Charter High School,23,66
sch_f5c8acdd0490ea2e,Stockton High School,23,55
sch_014994086011d739,Versailles High School,22,110
sch_6445c71d6a21473f,Odessa High School,22,91
sch_83dbeaebea10298e,Nerinx Hall High School,22,86
sch_c4204247a033322f,Clark County High School,22,83
sch_3d6a50747aed35db,Dexter High School,22,76
sch_4e010d3e88443aee,Hollister High School,22,76
sch_8362b61e18c31812,Seneca High School,22,76
sch_ca5449e076bbc07d,Mt. Vernon High School,22,73
sch_7561c91141104a58,Lafayette County High School,22,71
sch_ff91e1c82dac45c8,Cassville High School,22,65
sch_6bce871f74e0238d,Scott City High School,22,64
sch_cca7c261d7518204,El Dorado Springs High School,22,63
sch_bedfcafaa74a9856,STEAM McCluer South-Berkeley High School,22,61
