school_id,name,co2027,athletes_all
sch_08d51452dc2454ba,Grand Island Central Catholi,10,17
sch_4854d8aa04698e40,Sergeant Bluff-Luton,10,16
sch_adacd55138aa492a,Monarch Track and Field,10,15
sch_4bec031b981d2214,Wheatland,10,14
sch_6dcba3c0b5d3a3c7,TCNE (Tri County Northeast)(Emerson-Hubbard & Allen,9,129
sch_b80453d045fe33ed,Guardian Angels Central Catholic,9,99
sch_cd90b0b582df7633,Omaha Brownell Talbot,9,98
sch_d550e7bbf0f940ef,St. Edward,9,89
sch_3e60e94e7d9b53e1,Shelton High School,9,86
sch_c3b782212b45141b,Arapahoe,9,79
sch_3dca714b769bfa51,Archangels Catholic High School,9,79
sch_e1ba949ec83e2079,Bancroft-Rosalie High School,9,70
sch_c0bbe6916fa6726f,Humboldt-Table Rock-Steinauer,9,66
sch_53010033b3c67cae,Garden County High School,9,65
sch_01ceac44668c93f7,Hitchcock County High School,9,60
sch_9bc50005ca025222,Scribner-Snyder High School,9,37
sch_3c774dbefcb06b30,Douglas County W,9,32
sch_b45b10e11ce18d16,Bruning-Davenport-Shickley HS,9,26
sch_8dc6ca8264701f7c,29-Unattached,9,22
sch_4cd523017cf5e691,Hinton,9,21
sch_8e599165484db122,H & H,9,20
sch_3e3e8673901b2904,Gering MS,9,19
sch_ae050e85ea5bff69,Omaha Nation,9,19
sch_f26b9c59c58101e4,W Monona,9,18
sch_bdb93b27043f53d3,Aquinas Catholic,9,16
sch_e4633aa9b9663792,Boys & Girls of Midlands,9,14
sch_3173280bbf676a85,Laurel-Conc-Cole,9,14
sch_2f4831008485a8dc,St. Mary's,9,14
sch_ff3b46e238304a81,Sandhills Valley,9,12
sch_9852b774e21b4d73,BDS,9,11
sch_f098ed7ea05ec85e,Oakland Craig Senior High School,8,101
sch_87eebf9fef0a5c72,Summerland,8,98
sch_cb7df8ad53bb8710,Anselmo-Merna High School,8,76
sch_864c47a1583b7227,Elgin Public/Pope John High School,8,72
sch_c1a44e8d86c0b942,Lourdes Central Catholic High School,8,72
sch_9b8e39d2ab1440a2,Southern High School,8,71
sch_f4e21f0b655f64c2,Deshler High School,8,69
sch_70afe19197b1970b,Paxton High School,8,64
